date,r_waac
2019-10-17,0.001141439223156916
2019-10-18,0.0015301284731192662
2019-10-21,0.0008099891104560584
2019-10-22,0.0013710328848178031
2019-10-23,0.0013310216596867691
2019-10-24,-0.00010263968916538512
2019-10-25,-0.0003825655670741663
2019-10-28,-0.00012299954208659465
2019-10-29,0.0008178492978713112
2019-10-30,0.0007637289364977669
2019-10-31,0.0011397875309318724
2019-11-01,-2.541180399920269e-06
2019-11-04,-0.0005160412667616209
2019-11-05,-0.0009515149239293991
2019-11-06,-0.0011401774456565991
2019-11-07,-0.0012468036630011122
2019-11-08,-0.00020236181332775142
2019-11-11,0.0007412953135214383
2019-11-12,0.00045349441112435134
2019-11-13,0.0004346224635345807
2019-11-14,0.0012434627330218258
2019-11-15,0.001048913720252395
2019-11-18,0.0015877073622682944
2019-11-19,0.0012574545063613052
2019-11-20,0.0027621500588711394
2019-11-21,0.0031293533272866055
2019-11-22,0.0035327239102884377
2019-11-25,0.002819612398821498
2019-11-26,0.0023232240563564447
2019-11-27,0.0023762105099957246
2019-11-28,0.0024142956175680665
2019-11-29,0.003251995693858771
2019-12-02,0.0033563914391769585
2019-12-03,0.00321379569438778
2019-12-04,0.0033597210498383743
2019-12-05,0.004035136845196746
2019-12-06,0.004207646646143057
2019-12-09,0.003907326289775998
2019-12-10,0.004310849639866747
2019-12-11,0.002998713359667302
2019-12-12,0.003263871738289364
2019-12-13,0.002278136646849389
2019-12-16,0.002622034315312498
2019-12-17,0.0018433006633850103
2019-12-18,0.001141599269590169
2019-12-19,0.0004454783868541566
2019-12-20,0.00042835276359437784
2019-12-23,0.0012722491910296652
2019-12-24,0.00036699270229527777
2019-12-25,0.0005846301211581499
2019-12-26,-0.0009310847799177209
2019-12-27,-0.004316509872527548
2019-12-30,-0.003328989288392207
2019-12-31,-0.003221301250234886
2020-01-02,-0.00352237284793688
2020-01-03,-0.0039634995761613796
2020-01-06,-0.0038158225394226016
2020-01-07,-0.0036563132605270734
2020-01-08,-0.0027827287969355197
2020-01-09,-0.003335461898161689
2020-01-10,-0.002937588164262152
2020-01-13,-0.0023053408868377563
2020-01-14,-0.0026427529627796415
2020-01-15,-0.0019766599452405395
2020-01-16,-0.0010197700944251367
2020-01-17,-0.0012417952247779855
2020-01-20,-0.0020336824146899367
2020-01-21,-0.0017437859518958697
2020-01-22,-0.0015739556122726305
2020-01-23,-0.00038678829631588567
2020-02-03,0.0015041211223831995
2020-02-04,0.0014267133041442174
2020-02-05,0.0015993559945165373
2020-02-06,0.0014380521311490202
2020-02-07,0.0027623805193672103
2020-02-10,0.0022809466992077193
2020-02-11,0.0006967043813734274
2020-02-12,0.001081526117730043
2020-02-13,0.00111818672901017
2020-02-14,0.0004704294763994195
2020-02-17,-0.0007436749619376338
2020-02-18,-0.0013628186259284226
2020-02-19,-0.0014345242218936488
2020-02-20,-0.00291773534269547
2020-02-21,-0.003855466885524014
2020-02-24,-0.0023971956136987762
2020-02-25,-0.0029961242111967807
2020-02-26,-0.002011162349257739
2020-02-27,-0.0015211650312075497
2020-02-28,-0.00020552575220321868
2020-03-02,-0.000837748662035998
2020-03-03,-0.0010243677212023149
2020-03-04,-0.0017295540714435565
2020-03-05,-0.002748778223859456
2020-03-06,-0.0017596747074596119
2020-03-09,-0.0009508091009754739
2020-03-10,-0.0009920848188498545
2020-03-11,-0.0008933784599020656
2020-03-12,-0.0006398780317529852
2020-03-13,-0.00024152484747569977
2020-03-16,0.00065192207663696
2020-03-17,0.0010021650081570431
2020-03-18,0.0018533672419528218
2020-03-19,0.0029130262528487714
2020-03-20,0.002351490606352965
2020-03-23,0.0031592621346017693
2020-03-24,0.0018308627809283454
2020-03-25,0.0011288156080146872
2020-03-26,0.0007360770717420266
2020-03-27,0.0003922237123422378
2020-03-30,0.0010503179813807519
2020-03-31,0.0017524670157216394
2020-04-01,0.002578797202768437
2020-04-02,0.0024167726672674073
2020-04-03,0.002199998267868462
2020-04-07,0.0015438071006998958
2020-04-08,0.002158133339789044
2020-04-09,0.002215840862838737
2020-04-10,0.0019949001043569536
2020-04-13,0.0021733366158644537
2020-04-14,0.0013483235439697566
2020-04-15,0.0014118875503783153
2020-04-16,0.0015340535379626888
2020-04-17,0.0014759877440084857
2020-04-20,0.0018488577109539832
2020-04-21,0.0018566121475362797
2020-04-22,0.001182220170068402
2020-04-23,0.0015158204663691154
2020-04-24,0.0017276941023835848
2020-04-27,0.001418903962074699
2020-04-28,0.0018600909936352947
2020-04-29,0.0006777422517141928
2020-04-30,0.0010525261497985679
2020-05-06,0.0018151410455872288
2020-05-07,0.002080032103227084
2020-05-08,0.0016271017871111165
2020-05-11,0.001697279453937543
2020-05-12,0.0020400113863932893
2020-05-13,0.002154355667121798
2020-05-14,0.0023624191466508457
2020-05-15,0.001968975799750717
2020-05-18,0.001838170038182155
2020-05-19,0.0010356242953570745
2020-05-20,0.0013344215442719965
2020-05-21,0.0014068118983867582
2020-05-22,0.0019050273708148928
2020-05-25,0.00192925485596843
2020-05-26,0.0016274268163340869
2020-05-27,0.0011431783557556419
2020-05-28,0.0011295224272342118
2020-05-29,0.0015155304766565085
2020-06-01,0.0009915825153965813
2020-06-02,0.0014288088448592754
2020-06-03,0.0023729679396946113
2020-06-04,0.003633590869846787
2020-06-05,0.007909138055613281
2020-06-08,0.007480765536117378
2020-06-09,0.007278822819058568
2020-06-10,0.006743304532230483
2020-06-11,0.005372800963355255
2020-06-12,0.00541873764051294
2020-06-15,0.005222731873235179
2020-06-16,0.003986043852728472
2020-06-17,0.003804776569456372
2020-06-18,0.00411677553362863
2020-06-19,0.0050777033023986
2020-06-22,0.004862898541599992
2020-06-23,0.004922264060151816
2020-06-24,0.0037587323986484223
2020-06-29,0.0026656754142477617
2020-06-30,0.0023611159539393954
2020-07-01,0.0018515013469210056
2020-07-02,0.0014413385955268838
2020-07-03,-0.00017813430500796134
2020-07-06,-0.004528605926478397
2020-07-07,-0.0038835196807385118
2020-07-08,-0.0027842430437816515
2020-07-09,-0.0026088078080769256
2020-07-10,-0.0004820535989769242
2020-07-13,-0.0008613240400369831
2020-07-14,0.00017631407723190702
2020-07-15,0.000998518549921593
2020-07-16,0.0014855830388819846
2020-07-17,0.0011772348263448557
2020-07-20,0.0007070419933933904
2020-07-21,0.002247897274263215
2020-07-22,0.0019349451505056177
2020-07-23,0.002155127777068176
2020-07-24,0.002637791159082675
2020-07-27,0.0030229738334944392
2020-07-28,0.0025925127808011
2020-07-29,0.0021328510456828814
2020-07-30,0.0022777769306393646
2020-07-31,0.00222717149365937
2020-08-03,0.0027188406068790714
2020-08-04,0.001370394598335439
2020-08-05,0.0017935912971557301
2020-08-06,0.0011188942551296236
2020-08-07,0.001311889733553045
2020-08-10,0.0008322911371307667
2020-08-11,0.000593218339242978
2020-08-12,0.0010316067183520675
2020-08-13,0.0010505945225792667
2020-08-14,0.000310591939757992
2020-08-17,-0.0009748150556110017
2020-08-18,-0.0003992827266311856
2020-08-19,3.139855482200365e-05
2020-08-20,0.0007240685673409711
2020-08-21,0.0005263609902396133
2020-08-24,0.001613008163678737
2020-08-25,0.0012186218804793624
2020-08-26,0.0010484276178172954
2020-08-27,0.0009628695747330451
2020-08-28,-0.00025335762685704675
2020-08-31,6.730124272022261e-05
2020-09-01,0.0005603520461947225
2020-09-02,0.00035866662085371934
2020-09-03,0.0005474853517560788
2020-09-04,0.0007538701001691345
2020-09-07,0.0019251552367481792
2020-09-08,0.0011387811421970826
2020-09-09,0.001344515680839173
2020-09-10,0.0020137728916882103
2020-09-11,0.0028614854214828087
2020-09-14,0.0029959744495536788
2020-09-15,0.0025672064891818294
2020-09-16,0.0032316726261381185
2020-09-17,0.003263012716879193
2020-09-18,0.002694925148405061
2020-09-21,0.00235493888054557
2020-09-22,0.00270228731669881
2020-09-23,0.00240641233604328
2020-09-24,0.002729747806702714
2020-09-25,0.0024693809722319826
2020-09-28,0.002166133572423823
2020-09-29,0.0031359473700299555
2020-09-30,0.0036544455044701676
2020-10-09,0.003448676583206819
2020-10-12,0.0024398908309125316
2020-10-13,0.002900316258875127
2020-10-14,0.003211323838438513
2020-10-15,0.0030632909312080987
2020-10-16,0.001903475059069943
2020-10-19,0.000903549725973042
2020-10-20,0.0014661897975367262
2020-10-21,0.0011047899490317327
2020-10-22,0.001979749449241921
2020-10-23,0.00202330016219278
2020-10-26,0.002400277116990935
2020-10-27,0.003364953530077812
2020-10-28,0.00356760057467004
2020-10-29,0.0033960223257514075
2020-10-30,0.004285198966268862
2020-11-02,0.0058892826533093095
2020-11-03,0.004774789714429506
2020-11-04,0.005683144929705771
2020-11-05,0.005568741691934504
2020-11-06,0.0052781958035544
2020-11-09,0.004281335273759459
2020-11-10,0.0028627291590058957
2020-11-11,0.002134930624548128
2020-11-12,0.002556090961591156
2020-11-13,0.0030751217678444847
2020-11-16,0.0025029760251807694
2020-11-17,0.002354009432310061
2020-11-18,0.0011360420661520943
2020-11-19,0.0008310583666253572
2020-11-20,0.0013032673152346347
2020-11-23,-4.834741090051385e-05
2020-11-24,8.170508090665941e-05
2020-11-25,-0.00030554821460569665
2020-11-26,-0.0007280583098013401
2020-11-27,-0.002156533874088638
2020-11-30,-0.0013988066054136474
2020-12-01,-0.002600220398430928
2020-12-02,-0.002274471584131405
2020-12-03,-0.00192853587801996
2020-12-04,-0.0008436788062202413
2020-12-07,-0.0003268759346520274
2020-12-08,-0.0004608286641713609
2020-12-09,0.0004924740650425367
2020-12-10,0.001231487739629034
2020-12-11,0.0017651889199262593
2020-12-14,0.0018566661399009984
2020-12-15,0.002820195241530716
2020-12-16,0.0028802349917417223
2020-12-17,0.0027037181383086843
2020-12-18,0.004345249219039314
2020-12-21,0.005184235917867932
2020-12-22,0.006023999257328463
2020-12-23,0.0053542836047810035
2020-12-24,0.00529475009836447
2020-12-25,0.004354915120209269
2020-12-28,0.004289455098738982
2020-12-29,0.003972712492605416
2020-12-30,0.004570654838872345
2020-12-31,0.003671549964167184
2021-01-04,0.004061971196430439
2021-01-05,0.005398171153939888
2021-01-06,0.004105276639934719
2021-01-07,0.0041512360174353466
2021-01-08,0.004202521062162742
2021-01-11,0.005083396897290322
2021-01-12,0.0045738022252832
2021-01-13,0.004431644203948013
2021-01-14,0.004456528464964072
2021-01-15,0.004017500541738542
2021-01-18,0.0032564533373388833
2021-01-19,0.002826936930724925
2021-01-20,0.0035831402513292433
2021-01-21,0.002731928951551395
2021-01-22,0.004306580745366384
2021-01-25,0.0028564024281688702
2021-01-26,0.002934755792494667
2021-01-27,0.001946910800127895
2021-01-28,0.004269492964533402
2021-01-29,0.003850595339913643
2021-02-01,0.0029315180955938637
2021-02-02,0.0028674806457096606
2021-02-03,0.0015971873478888034
2021-02-04,0.0012433512099043463
2021-02-05,0.0011794315205855643
2021-02-08,0.0015522530614644294
2021-02-09,0.0021231766451398006
2021-02-10,0.0025460533317776856
2021-02-18,0.0013157626433267088
2021-02-19,0.001517352699458343
2021-02-22,0.00044914258462641057
2021-02-23,0.0011273630595915267
2021-02-24,0.0016986800008446528
2021-02-25,0.0003780241126931387
2021-02-26,0.0012808252735582403
2021-03-01,0.0016632147301502375
2021-03-02,0.0024735164002040555
2021-03-03,0.0008834245346135128
2021-03-04,0.0013116478363613842
2021-03-05,0.0011212377416099449
2021-03-08,0.0011416015733152671
2021-03-09,0.001969192661663825
2021-03-10,0.0021085841568558154
2021-03-11,0.0007961057363869418
2021-03-12,0.0002969005253393696
2021-03-15,-6.992154024145522e-05
2021-03-16,-0.0005817920822481182
2021-03-17,-0.0004607973737093954
2021-03-18,-0.0008237761148403752
2021-03-19,0.0006229597193193947
2021-03-22,0.0002342625378539723
2021-03-23,0.0004204519742034324
2021-03-24,0.0014387987243113995
2021-03-25,0.001408222599113421
2021-03-26,0.0011838142703142352
2021-03-29,0.0003272519449296122
2021-03-30,-5.921370644906035e-05
2021-03-31,-0.00037235136355243185
2021-04-01,0.00047608364271384593
2021-04-02,0.00032621690645616
2021-04-06,0.00062304497173123
2021-04-07,0.0012016939442812589
2021-04-08,0.0011351251789381979
2021-04-09,0.0013623028651307523
2021-04-12,0.0014739861252761562
2021-04-13,0.0013218084172978682
2021-04-14,0.0024155264830305347
2021-04-15,0.0027825700232812557
2021-04-16,0.002649947870562351
2021-04-19,0.0014781961391781234
2021-04-20,0.0018533024901105292
2021-04-21,0.0007872931303328501
2021-04-22,0.0012897503667944716
2021-04-23,0.002672061368734967
2021-04-26,0.003420092285142992
2021-04-27,0.0031978935967191193
2021-04-28,0.0034286600370032516
2021-04-29,0.0024674717756747243
2021-04-30,0.002953736105803507
2021-05-06,0.0027255093692272843
2021-05-07,0.0017572187587906842
2021-05-10,0.002554070325211429
2021-05-11,0.0022352258840214025
2021-05-12,0.0020650448560691195
2021-05-13,0.002133109321489476
2021-05-14,0.001377775752044526
2021-05-17,0.0009533707742489178
2021-05-18,0.00036486527341226247
2021-05-19,0.0012275083041645824
2021-05-20,0.0006654123757071597
2021-05-21,0.0008763470592098851
2021-05-24,0.00035698758046895417
2021-05-25,-0.0005882691043657524
2021-05-26,-0.0010434539068336145
2021-05-27,-0.000418261667840163
2021-05-28,-7.571339443124319e-05
2021-05-31,-0.00047919185157289094
2021-06-01,-0.00045170476700476725
2021-06-02,-0.0002986583619633822
2021-06-03,0.0008575182603833201
2021-06-04,-0.000672866258745142
2021-06-07,-0.0004862447421263142
2021-06-08,-0.00013945364623531816
2021-06-09,-0.00012740450565384772
2021-06-10,-0.0010269700346460025
2021-06-11,-0.0010215586701272678
2021-06-15,-0.0006147839151925113
2021-06-16,-0.000693183285990268
2021-06-17,-0.0012032688141234643
2021-06-18,0.00014171299345023898
2021-06-21,0.00044899375755196453
2021-06-22,-0.00013013817194562627
2021-06-23,-0.0004554277912377655
2021-06-24,-0.0009615838087392124
2021-06-25,-0.0011307769461370164
2021-06-28,-0.0005981318931558801
2021-06-29,-0.001343922419886291
2021-06-30,-0.0025782573224772502
2021-07-01,-0.002848170221185513
2021-07-02,-0.0022198178831249484
2021-07-05,-0.0027225781891129083
2021-07-06,-0.0026161243412376792
2021-07-07,-0.0026797388806327456
2021-07-08,-0.0019667514784068893
2021-07-09,-0.0017522683733708876
2021-07-12,-0.0013850041274723417
2021-07-13,-0.0006716654205230154
2021-07-14,0.0005568364273741885
2021-07-15,9.447264300963652e-05
2021-07-16,2.283289209359923e-05
2021-07-19,9.353865545670121e-05
2021-07-20,0.0005232448721942502
2021-07-21,0.00035671215491634166
2021-07-22,0.0013224797582670077
2021-07-23,0.0007804791317599126
2021-07-26,0.0016556823870172968
2021-07-27,0.002609353755730722
2021-07-28,0.0022079767866473596
2021-07-29,0.0022189224034250476
2021-07-30,0.002193717045618269
2021-08-02,0.0019301066613849676
2021-08-03,0.0014249555022365517
2021-08-04,0.0022842900845422877
2021-08-05,0.0033046697471689483
2021-08-06,0.0034348343826718186
2021-08-09,0.0028105180393034317
2021-08-10,0.0021541722385070203
2021-08-11,0.0023306018199616375
2021-08-12,0.002584715071722655
2021-08-13,0.0023875659915875
2021-08-16,0.0032107106032578012
2021-08-17,0.0034646838258255517
2021-08-18,0.0011582885629563562
2021-08-19,0.0015839184393286834
2021-08-20,0.0014234406408162696
2021-08-23,0.0015516864724778485
2021-08-24,0.0006262367192509844
2021-08-25,0.0009535203157174452
2021-08-26,0.0012083313669815372
2021-08-27,0.0010197663256487058
2021-08-30,0.002314093984864187
2021-08-31,0.0020910898141407066
2021-09-01,0.0008404950103337701
2021-09-02,0.0011422257256450332
2021-09-03,0.0017113124085290823
2021-09-06,0.0017883637250882937
2021-09-07,0.0010600246463463518
2021-09-08,0.0006682791184375126
2021-09-09,0.0011577342737526994
2021-09-10,0.00013063523664476114
2021-09-13,0.000423103511652607
2021-09-14,0.001179333364187686
2021-09-15,0.002156166444780341
2021-09-16,0.0024845962817900795
2021-09-17,0.002390831428967339
2021-09-22,0.003152509169293667
2021-09-23,0.0028531548589293397
2021-09-24,0.002910220121987132
2021-09-27,0.0027722436152048556
2021-09-28,0.0026218327622755957
2021-09-29,0.001250476377943247
2021-09-30,0.001597472282252547
2021-10-08,0.0009410763048363593
2021-10-11,7.306557288869656e-05
2021-10-12,-0.0001138209894252446
2021-10-13,3.99445869805155e-05
2021-10-14,0.00024259629793061101
2021-10-15,0.0008092147239502339
2021-10-18,0.0009463911577585818
2021-10-19,0.0009697589332165208
2021-10-20,0.0009951067033891197
2021-10-21,6.99182283416425e-05
2021-10-22,-0.00018373890160997374
2021-10-25,0.00015699499870269323
2021-10-26,-0.0001238756963815857
2021-10-27,0.00018972873162595043
2021-10-28,0.00046053191166502946
2021-10-29,0.0004630183251336994
2021-11-01,-0.00023476866681154906
2021-11-02,0.0006599020906415638
2021-11-03,0.0005948532631740522
2021-11-04,0.0009805728178414192
2021-11-05,0.0011884161361623072
2021-11-08,0.0015737028120965356
2021-11-09,0.0017320502343028503
2021-11-10,0.0021815948009234693
2021-11-11,0.0012467305259596874
2021-11-12,0.001759188322233145
2021-11-15,0.0014764653574387487
2021-11-16,0.0013508984765606368
2021-11-17,0.0011087696815562063
2021-11-18,0.0012816643428368998
2021-11-19,0.001096685911691943
2021-11-22,0.0013028757317158836
2021-11-23,0.0011981340404824026
2021-11-24,0.0013413788798747252
2021-11-25,0.0012323887398893653
2021-11-26,0.0015971841703963394
2021-11-29,0.001621045828333937
2021-11-30,0.0016356312322040193
2021-12-01,0.0015313982952890914
2021-12-02,0.0009317077368580384
2021-12-03,0.0008692310310342075
2021-12-06,0.0006558684474415407
2021-12-07,0.0005034444622004821
2021-12-08,0.0011054090822440702
2021-12-09,0.0005034189805556857
2021-12-10,0.0011797063904580391
2021-12-13,0.0016142480725557812
2021-12-14,0.0024108078949125027
2021-12-15,0.0022782601909786676
2021-12-16,0.0021482708891348893
2021-12-17,0.0014317838388560157
2021-12-20,0.001390049552233961
2021-12-21,0.0019048969452602278
2021-12-22,0.00232156965147015
2021-12-23,0.003004900600442382
2021-12-24,0.002950552857389765
2021-12-27,0.0030002509896411116
2021-12-28,0.0022059537679701606
2021-12-29,0.002766208881490546
2021-12-30,0.002480687021283251
2021-12-31,0.0020311252319933767
2022-01-04,0.0027975384814008853
2022-01-05,0.0028833830416727345
2022-01-06,0.002959608798795234
2022-01-07,0.0026837419458672226
2022-01-10,0.002901455901576354
2022-01-11,0.0018102245020955665
2022-01-12,0.0015606160562901554
2022-01-13,0.0018077387597698852
2022-01-14,0.0026525677158456646
2022-01-17,0.003141254107946897
2022-01-18,0.002343585100179644
2022-01-19,0.0019398726239991152
2022-01-20,0.001064112573876389
2022-01-21,0.0006186807991432284
2022-01-24,0.0005430886160323245
2022-01-25,0.001051065084474043
2022-01-26,0.0012981161390825207
2022-01-27,0.0013242177169835426
2022-01-28,0.0020421961735017395
2022-02-07,0.0007144911563007583
2022-02-08,-0.0006146813543138547
2022-02-09,-0.0011039616557640473
2022-02-10,-0.001936240629805927
2022-02-11,-0.0020576475225491824
2022-02-14,-0.0009924789753874873
2022-02-15,-0.0012331286096453904
2022-02-16,-0.0028191236148928534
2022-02-17,-0.0019706302584534974
2022-02-18,-0.0021459722378345527
2022-02-21,-0.0013257087968487453
2022-02-22,-0.0014805924643702347
2022-02-23,-0.0006080686607838481
2022-02-24,-0.00018610903718902744
2022-02-25,3.838276955385138e-05
2022-02-28,8.456454026545127e-05
2022-03-01,1.6216353631280365e-05
2022-03-02,0.0002353761350052803
2022-03-03,0.00039719299224862066
2022-03-04,0.0012221989734921954
2022-03-07,0.002408281889063936
2022-03-08,0.0034771820937302767
2022-03-09,0.0037128013518199624
2022-03-10,0.003719028739308673
2022-03-11,0.0029481749268399234
2022-03-14,0.0036784652495677407
2022-03-15,0.004935153392656913
2022-03-16,0.003923279055304927
2022-03-17,0.0040766719356337255
2022-03-18,0.0025023397934633403
2022-03-21,0.0028588744745860076
2022-03-22,0.0019354361151879388
2022-03-23,0.0021162777668493836
2022-03-24,0.0026157155616103023
2022-03-25,0.0012600129202421661
2022-03-28,0.0010379407002921903
2022-03-29,0.0006982950278739904
2022-03-30,0.0008485244693645317
2022-03-31,0.0003349406895871814
2022-04-01,-0.00028649776713151985
2022-04-06,-0.0013675151581409686
2022-04-07,-0.001352971348597288
2022-04-08,-0.001367876504627399
2022-04-11,-0.0010929955751790635
2022-04-12,-0.001368695023706784
2022-04-13,-0.000959243500962772
2022-04-14,-0.0011475723076534074
2022-04-15,-0.0012818719511072897
2022-04-18,-0.0005917632564649433
2022-04-19,-0.000717664116893639
2022-04-20,1.8390527105415547e-05
2022-04-21,-0.0001187302056316617
2022-04-22,-0.0008649628219076528
2022-04-25,0.0005541407541146824
2022-04-26,0.0005047392732874446
2022-04-27,0.0009318400169584276
2022-04-28,2.995050942793132e-05
2022-04-29,0.00024826194989445
2022-05-05,0.0001968305281000935
2022-05-06,0.0006947175903303687
2022-05-09,0.000937780734288884
2022-05-10,0.0010038980096931255
2022-05-11,0.0013724028792600216
2022-05-12,0.0020219017731539324
2022-05-13,0.0017645096819869357
2022-05-16,0.0014409796608645994
2022-05-17,0.0016527968538695692
2022-05-18,0.0024343699021575284
2022-05-19,0.0021989863018306538
2022-05-20,0.0017847753301171024
2022-05-23,0.0016366352847832105
2022-05-24,0.0021940372274317256
2022-05-25,0.0017792713139160902
2022-05-26,0.0020820215850523714
2022-05-27,0.0017493774455282166
2022-05-30,0.002267932215919178
2022-05-31,0.002242314172197527
